,links,Name,Edition,Distance,Color,Price
150,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2022-jeep-wrangler-8653330/,2022 Jeep Wrangler,Unlimited High Altitude,10KM,Bright White,"$67,290"
151,https://www.carpages.ca/used-cars/manitoba/winnipeg/2019-audi-a7-8653306/,2019 Audi A7,Sportback Technik | Dynamic Package | Sport Package | Massage Seats,"19,507KM",Daytona Grey Pearl Effect,"$74,000"
152,https://www.carpages.ca/new-cars/ontario/bolton/2022-jeep-wrangler-8652946/,2022 Jeep Wrangler,UNLIMITED SPORT,65KM,Black,"$53,345"
153,https://www.carpages.ca/used-cars/ontario/kitchener/2018-toyota-camry-8652442/,2018 Toyota Camry,HYBRID | XLE | NAV | LEATHER | 360 CAM,"92,397KM",Red,"$34,962"
154,https://www.carpages.ca/used-cars/ontario/kitchener/2018-toyota-camry-8652439/,2018 Toyota Camry,HYBRID | LE | CAMERA | HEATED SEATS,"54,396KM",Blue,"$35,738"
155,https://www.carpages.ca/used-cars/ontario/waterloo/2012-ford-escape-8652025/,2012 Ford Escape,XLT,"77,826KM",Blue,"$13,000"
156,https://www.carpages.ca/new-cars/ontario/mississauga/2022-ford-escape-8651902/,2022 Ford Escape,Titanium Hybrid,20KM,Iced Blue Silver Metallic,"$43,694"
157,https://www.carpages.ca/used-cars/british-columbia/abbotsford/2022-hyundai-ioniq-8651668/,2022 Hyundai IONIQ,5 - Low Mileage,281KM,PHANTOM BLACK,"$83,998"
158,https://www.carpages.ca/used-cars/ontario/whitby/2018-toyota-rav4-8650480/,2018 Toyota RAV4,Hybrid LE+,"153,100KM",,"$32,900"
159,https://www.carpages.ca/used-cars/quebec/laval/2015-chevrolet-spark-8650456/,2015 Chevrolet Spark,"EV LT Électrique - Sièges en Cuir, Bluetooth","21,071KM",SALSA,"$19,994"
160,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-chevrolet-bolt-8650366/,2022 Chevrolet Bolt,EUV Premier,10KM,Cherry Red Tintcoat,"$46,203"
161,https://www.carpages.ca/new-cars/ontario/cornwall/2022-ford-f-150-8650135/,2022 Ford F-150,Lariat 4X4 SUPERCREW LARIAT 502A HYBRID,CALL,Black,"$82,680"
162,https://www.carpages.ca/used-cars/ontario/london/2022-tesla-model-3-8650075/,2022 Tesla Model 3,DUEL MOTOR PERFORMANCE AWD-FSD AVAILABLE IN FINANCING,30KM,Red,"$94,988"
163,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-bmw-x3-8649538/,2022 BMW X3,xDrive30e,11KM,Brooklyn Grey Metallic,"$86,448"
164,https://www.carpages.ca/used-cars/ontario/london/2020-chevrolet-bolt-ev-8649263/,2020 Chevrolet Bolt EV,Premier -417KM Range-Leather-360Camera-Lane Assist,"4,000KM",Blue,"$49,990"
165,https://www.carpages.ca/used-cars/ontario/tilbury/2016-jayco-white-hawk-8648957/,2016 Jayco White Hawk,32 foot Jay-Co White Hawk,CALL,White,"$34,998"
166,https://www.carpages.ca/used-cars/manitoba/winnipeg/2021-jeep-wrangler-8648222/,2021 Jeep Wrangler,4xe Unlimited Rubicon | Hybrid |,"12,001KM",Sting-Grey,"$71,999"
167,https://www.carpages.ca/used-cars/manitoba/winnipeg/2022-audi-q5-8648213/,2022 Audi Q5,Sportback Technik | S-Line Black Package | Navigation,"3,508KM",Quantum Gray,"$75,000"
168,https://www.carpages.ca/used-cars/ontario/oakville/2021-ford-mustang-mach-e-8648138/,2021 Ford Mustang MACH-E,"PREMIUM AWD PREMIUM, EXT RANGE, AWD, B&O SOUND!","16,012KM",Gray,"$84,950"
169,https://www.carpages.ca/new-cars/new-brunswick/woodstock/2022-ford-escape-8647748/,2022 Ford Escape,SE FHEV,1KM,Carbonized Gray,"$39,894"
170,https://www.carpages.ca/used-cars/ontario/guelph/2018-toyota-rav4-8647613/,2018 Toyota RAV4,"Hybrid LE AWD, Heated Seats, Radar Cruise, Bluetooth, Rear Camera, & More!","64,000KM",Grey,"$36,988"
171,https://www.carpages.ca/used-cars/ontario/guelph/2019-ram-1500-8647604/,2019 RAM 1500,"Big Horn Crew 4x4, level 2 Pkg, Heated Wheels + Seats, 8.4 Screen, And Much More!","84,400KM",Blue Streak Pearl,"$41,988"
172,https://www.carpages.ca/used-cars/british-columbia/surrey/2021-toyota-corolla-8647469/,2021 Toyota Corolla,"Hybrid, LEATHER, CARPLAY, FINANCING, WARRANTY, INSPECTED, BCAA MEMBERSHIP!","83,000KM",White,"$32,995"
173,https://www.carpages.ca/used-cars/nova-scotia/halifax/2021-audi-q7-8647211/,2021 Audi Q7,Komfort...7 Passenger!,"25,002KM",Black,"$64,990"
174,https://www.carpages.ca/used-cars/manitoba/brandon/2018-ford-f-150-8646860/,2018 Ford F-150,Lariat,"103,420KM",White,"$44,999"
175,https://www.carpages.ca/used-cars/ontario/ottawa/2021-ford-escape-8646815/,2021 Ford Escape,Titanium Hybrid,"18,068KM",Agate Black Metallic,"$51,997"
176,https://www.carpages.ca/new-cars/ontario/ottawa/2022-ford-f-150-8646806/,2022 Ford F-150,XLT,26KM,Antimatter Blue Metallic,"$63,015"
177,https://www.carpages.ca/new-cars/ontario/ottawa/2022-ford-f-150-8646803/,2022 Ford F-150,XLT,26KM,Atlas Blue Metallic,"$67,845"
178,https://www.carpages.ca/new-cars/ontario/ottawa/2022-ford-f-150-8646776/,2022 Ford F-150,XLT,26KM,Agate Black Metallic,"$71,385"
179,https://www.carpages.ca/new-cars/ontario/ottawa/2022-ford-f-150-8646773/,2022 Ford F-150,XLT,26KM,Agate Black Metallic,"$68,025"
180,https://www.carpages.ca/new-cars/saskatchewan/regina/2022-ford-f-150-8646731/,2022 Ford F-150,Limited,CALL,Antimatter Blue Metallic,"$99,105"
181,https://www.carpages.ca/used-cars/ontario/mississauga/2011-ford-f-150-8646695/,2011 Ford F-150,XLT,"279,840KM",Blue Flame Metallic,"$9,496"
182,https://www.carpages.ca/used-cars/manitoba/winnipeg/2019-toyota-prius-8646059/,2019 Toyota Prius,Prime PLUG-IN HYBRID *NAVIGATION - REAR CAMERA*,"41,000KM",Grey,"$38,980"
183,https://www.carpages.ca/used-cars/nova-scotia/truro/2017-toyota-prius-8644931/,2017 Toyota Prius,Base,"96,222KM",Silver,"$27,995"
184,https://www.carpages.ca/used-cars/british-columbia/surrey/2022-toyota-rav4-8644901/,2022 Toyota RAV4,Hybrid LE *HYBRID*,288KM,,"$53,468"
185,https://www.carpages.ca/used-cars/ontario/sarnia/2009-saturn-aura-8644802/,2009 Saturn Aura,Hybrid,"226,778KM",White,"$6,495"
186,https://www.carpages.ca/used-cars/ontario/goderich/2018-toyota-highlander-8644421/,2018 Toyota Highlander,HYBRID,"110,750KM",Black,"$48,995"
187,https://www.carpages.ca/used-cars/ontario/sudbury/2021-hyundai-elantra-8644220/,2021 Hyundai Elantra,Hybrid Preferred DCT  -  Heated Seats,"52,230KM",Black,"$37,000"
188,https://www.carpages.ca/used-cars/nova-scotia/halifax/2021-volvo-xc60-8642765/,2021 Volvo XC60,Inscription,"21,168KM",Crystal White Pearl Metallic,"$76,987"
189,https://www.carpages.ca/used-cars/ontario/oakville/2022-tesla-model-x-8642687/,2022 Tesla Model X,LONG RANGE AWD | AUTO PILOT | NEW | AWD | YOKE |,150KM,Black,"$199,980"
190,https://www.carpages.ca/new-cars/manitoba/brandon/2022-ford-f-150-8642636/,2022 Ford F-150,XLT,16KM,White,"$62,505"
191,https://www.carpages.ca/new-cars/saskatchewan/moose-jaw/2022-ford-escape-8642465/,2022 Ford Escape,SE Hybrid,CALL,RAPID RED MET TINTED CC,"$43,394"
192,https://www.carpages.ca/used-cars/ontario/nepean/2021-toyota-prius-8642420/,2021 Toyota Prius,Prime Base  - Apple CarPlay,"13,311KM",,"$47,498"
193,https://www.carpages.ca/used-cars/ontario/nepean/2021-toyota-prius-8642417/,2021 Toyota Prius,Prime Base  - Apple CarPlay,"20,290KM",,"$47,498"
194,https://www.carpages.ca/used-cars/ontario/brampton/2015-ford-fusion-8640824/,2015 Ford Fusion,1 Owner | Titanium Hybrid FWD | Certified,"72,222KM",Grey,"$24,995"
195,https://www.carpages.ca/used-cars/ontario/waterloo/2013-toyota-camry-8640515/,2013 Toyota Camry,HYBRID XLE,"106,000KM",White,"$23,990"
196,https://www.carpages.ca/used-cars/ontario/oakville/2022-tesla-model-3-8640461/,2022 Tesla Model 3,"LONG RANGE AWD AUTOPILOT, BRAND NEW!",40KM,White,"$93,950"
197,https://www.carpages.ca/used-cars/ontario/oakville/2019-tesla-model-3-8640458/,2019 Tesla Model 3,STANDARD RANGE PLUS FULL SELF DRIVE!,"79,644KM",White,"$61,950"
198,https://www.carpages.ca/used-cars/ontario/oakville/2022-tesla-model-y-8640452/,2022 Tesla Model Y,"PERFORMANCE AUTOPILOT, BRAND NEW!","2,231KM",Grey,"$105,950"
199,https://www.carpages.ca/used-cars/ontario/oakville/2022-tesla-model-3-8640449/,2022 Tesla Model 3,"LONG RANGE AWD AUTOPILOT, NEW, CLEAN!",125KM,White,"$89,950"
200,https://www.carpages.ca/used-cars/ontario/oakville/2022-tesla-model-s-8640446/,2022 Tesla Model S,"LONG RANGE AWD AUTOPILOT, NEW, CARFAX CLEAN!",236KM,White,"$159,400"
201,https://www.carpages.ca/used-cars/british-columbia/surrey/2021-ford-f-150-8638967/,2021 Ford F-150,"Limited 1 OWNER, NO ACCIDENTS, HYBRID, NAV, MOONROOF, SPRAYLINER, ADAPTIVE CRUISE, WIRELESS CHARGING PAD","11,142KM",White,"$104,220"
202,https://www.carpages.ca/new-cars/ontario/peterborough/2022-ford-f-150-8638277/,2022 Ford F-150,XLT,CALL,ATLAS BLUE,"$71,794"
203,https://www.carpages.ca/new-cars/ontario/peterborough/2022-ford-f-150-8638265/,2022 Ford F-150,Lariat,CALL,Oxford White,"$83,230"
204,https://www.carpages.ca/new-cars/ontario/peterborough/2022-ford-f-150-8638259/,2022 Ford F-150,XLT,CALL,Carbonized Grey Metallic,"$69,044"
205,https://www.carpages.ca/new-cars/ontario/peterborough/2022-ford-f-150-8638250/,2022 Ford F-150,XLT,CALL,ICONIC SILVER,"$70,994"
206,https://www.carpages.ca/new-cars/ontario/peterborough/2022-ford-f-150-8638244/,2022 Ford F-150,Lariat,CALL,Agate Black,"$88,349"
207,https://www.carpages.ca/new-cars/ontario/peterborough/2022-ford-f-150-8638238/,2022 Ford F-150,XLT,CALL,Agate Black,"$67,015"
208,https://www.carpages.ca/new-cars/ontario/peterborough/2022-ford-f-150-8638214/,2022 Ford F-150,XLT,CALL,Rapid Red,"$71,444"
209,https://www.carpages.ca/new-cars/british-columbia/abbotsford/2022-hyundai-kona-8637911/,2022 Hyundai KONA,Electric Preferred Two-Tone  - $287 B/W,15KM,Surfy Blue,"$46,374"
210,https://www.carpages.ca/new-cars/british-columbia/abbotsford/2022-hyundai-elantra-8637908/,2022 Hyundai Elantra,Hybrid Ultimate DCT  - Leather Seats - $181 B/W,10KM,SPACE BLACK,"$29,224"
211,https://www.carpages.ca/new-cars/british-columbia/surrey/2022-chrysler-pacifica-8637830/,2022 Chrysler Pacifica,Hybrid Touring L,CALL,Ceramic Grey Clear Coat,"$68,700"
212,https://www.carpages.ca/new-cars/ontario/simcoe/2022-hyundai-tucson-hybrid-8637332/,2022 Hyundai Tucson Hybrid,"Ultimate  ""Demonstrator Vehicle Only - Available for Order"" - Cooled Seats - $276 B/W",13KM,CRYSTAL WHITE PEARL,"$44,688"
213,https://www.carpages.ca/new-cars/ontario/brantford/2022-hyundai-tucson-hybrid-8637299/,2022 Hyundai Tucson Hybrid,Ultimate  - $276 B/W,CALL,Amazon Grey,"$44,607"
214,https://www.carpages.ca/used-cars/british-columbia/richmond/2019-tesla-model-3-8636912/,2019 Tesla Model 3,STANDARD PLUS LOCAL NO ACCIDENTS,"42,325KM",Solid Black,"$62,999"
215,https://www.carpages.ca/used-cars/quebec/laval/2018-ford-focus-8636780/,2018 Ford Focus,"Electric - Air Climatisé, Navigation, Caméra Recul","96,639KM",SHADOW BLACK,"$23,994"
216,https://www.carpages.ca/used-cars/ontario/vaughan/2020-porsche-cayenne-8636687/,2020 Porsche Cayenne,COUPE I HYBRID I NAV I BOSE I COMING SOON,"38,555KM",Quarzite Grey Metallic,"$129,910"
217,https://www.carpages.ca/used-cars/ontario/orangeville/2021-toyota-highlander-8636504/,2021 Toyota Highlander,"HYBRID Limited PLATINUM HYBRID AWD, HEATED/VENTILATED SEATS, PANO SUNROOF, NAV, ANDROID AUTO, APPLE CARPLAY","49,814KM",Black,"$66,649"
218,https://www.carpages.ca/new-cars/alberta/peace-river/2022-jeep-wrangler-8636459/,2022 Jeep Wrangler,4xe,10KM,Black,"$68,315"
219,https://www.carpages.ca/new-cars/alberta/edmonton/2022-chrysler-pacifica-8636297/,2022 Chrysler Pacifica,Hybrid,CALL,Black,"$58,180"
220,https://www.carpages.ca/used-cars/alberta/edmonton/2020-honda-accord-8636102/,2020 Honda Accord,Hybrid,"42,717KM",Black,"$45,907"
221,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-volvo-c40-recharge-pure-electric-8635997/,2022 Volvo C40 Recharge Pure Elect...,Ultimate DEALER DEMONSTRATOR,32KM,Thunder Grey,"$78,520"
222,https://www.carpages.ca/used-cars/ontario/oakville/2022-tesla-model-x-8635583/,2022 Tesla Model X,"LONG RANGE AWD AUTOPILOT, 5 SEAT, BRAND NEW!",497KM,White,"$184,950"
223,https://www.carpages.ca/used-cars/ontario/thornhill/2021-toyota-rav4-8634077/,2021 Toyota RAV4,Prime SE,"9,598KM",White,"$71,998"
224,https://www.carpages.ca/used-cars/ontario/toronto/2018-ford-fusion-8634026/,2018 Ford Fusion,Hybrid SE **HYBRID-1 OWNER-NO ACCIDENTS-CAMERA-NEW TIRES**,"180,000KM",White,"$19,888"
225,https://www.carpages.ca/new-cars/manitoba/treherne/2022-ford-mustang-mach-e-8633957/,2022 Ford Mustang MACH-E,GT PERFORMANCE EDITION AWD ON ORDER,CALL,STAR WHITE METALLIC TRI-COAT,"$93,330"
226,https://www.carpages.ca/used-cars/ontario/oakville/2022-tesla-model-y-8633468/,2022 Tesla Model Y,"LONG RANGE AWD | AUTO PILOT | 20""S | HTD SEATS",150KM,Grey,"$104,980"
227,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2022-jeep-grand-wagoneer-8633384/,2022 Jeep Grand Wagoneer,Series II,CALL,Luxury White Pearlcoat,"$84,485"
228,https://www.carpages.ca/used-cars/ontario/peterborough/2019-ford-f-150-8633345/,2019 Ford F-150,Lariat,"48,951KM",Black,"$56,699"
229,https://www.carpages.ca/new-cars/saskatchewan/moose-jaw/2022-ford-escape-8633105/,2022 Ford Escape,Titanium Hybrid,9KM,STAR WHITE METALLIC,"$44,244"
230,https://www.carpages.ca/used-cars/british-columbia/langley/2021-toyota-rav4-8632982/,2021 Toyota RAV4,Hybrid XLE,"36,710KM",Super White,"$54,999"
231,https://www.carpages.ca/new-cars/british-columbia/salmon-arm/2022-ford-mach-e-8632877/,2022 Ford MACH-E,GT,CALL,SHADOW BLACK,"$92,530"
232,https://www.carpages.ca/used-cars/british-columbia/abbotsford/2018-tesla-model-x-8632205/,2018 Tesla Model X,"75D  Autopilot 2.5, Premium Connectivity","55,679KM",,"$108,888"
233,https://www.carpages.ca/used-cars/british-columbia/richmond/2022-tesla-model-3-8632100/,2022 Tesla Model 3,STANDARD RANGE PLUS LIKE NEW NO PST,859KM,Deep Blue Metallic,"$75,888"
234,https://www.carpages.ca/used-cars/british-columbia/richmond/2017-tesla-model-x-8632097/,2017 Tesla Model X,75D LOCAL ONE OWNER NO ACCIDENTS,"74,202KM",Deep Blue Metallic,"$100,888"
235,https://www.carpages.ca/new-cars/ontario/north-bay/2022-hyundai-elantra-8631710/,2022 Hyundai Elantra,Hybrid Preferred,CALL,Fiery Red,"$27,024"
236,https://www.carpages.ca/new-cars/ontario/north-bay/2022-hyundai-tucson-hybrid-8631683/,2022 Hyundai Tucson Hybrid,Ultimate,16KM,Crystal White,"$43,724"
237,https://www.carpages.ca/used-cars/ontario/chatham/2018-ford-fusion-8631494/,2018 Ford Fusion,Energi SE Luxury,"116,556KM",White,"$27,995"
238,https://www.carpages.ca/used-cars/alberta/edmonton/2016-hyundai-sonata-8631392/,2016 Hyundai Sonata,Hybrid,"131,584KM",Blue,"$19,999"
239,https://www.carpages.ca/used-cars/manitoba/winnipeg/2018-mitsubishi-outlander-8631155/,2018 Mitsubishi Outlander,Phev GT AWD | Roof | HTD Seats,"52,500KM",Rally Red,"$40,990"
240,https://www.carpages.ca/used-cars/ontario/oakville/2022-tesla-model-s-8630828/,2022 Tesla Model S,PLAID : QUICKEST ACCELERATING CAR IN PRODUCTION,60KM,White,"$186,400"
241,https://www.carpages.ca/used-cars/ontario/oakville/2016-tesla-model-x-8630741/,2016 Tesla Model X,"75D 6 SEATS, FALCON WING DOORS!","69,143KM",Red,"$89,950"
242,https://www.carpages.ca/used-cars/ontario/north-york/2018-audi-a3-8630180/,2018 Audi A3,"e-tron 1.4T Technik 1.4T FWD w/18"" Wheels|Nav|LED|B&O|Adv Key|Rear Cam","51,165KM",Red,"$43,890"
243,https://www.carpages.ca/used-cars/ontario/oakville/2021-tesla-model-y-8629922/,2021 Tesla Model Y,"PERFORMANCE AUTOPILOT, ACCIDENT FREE!","37,424KM",Red,"$96,700"
244,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-audi-a3-8629466/,2022 Audi A3,Sedan KOMFORT,90KM,Ibis White,"$46,554"
245,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-audi-q5-8629463/,2022 Audi Q5,PROGRESSIV,90KM,Mythos Black Metallic,"$66,644"
246,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-audi-q7-8629460/,2022 Audi Q7,PROGRESSIV,90KM,Glacier White Metallic,"$90,509"
247,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-audi-q5-8629448/,2022 Audi Q5,PROGRESSIV,90KM,Mythos Black Metallic,"$65,694"
248,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-audi-q5-8629439/,2022 Audi Q5,PROGRESSIV,90KM,Mythos Black Metallic,"$67,844"
249,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-audi-q5-8629436/,2022 Audi Q5,PROGRESSIV,90KM,Glacier White Metallic,"$66,644"
250,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-audi-q5-8629433/,2022 Audi Q5,PROGRESSIV,90KM,Quantum Gray,"$66,954"
251,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-audi-q5-8629430/,2022 Audi Q5,PROGRESSIV,90KM,Mythos Black Metallic,"$67,844"
252,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-audi-q5-8629427/,2022 Audi Q5,PROGRESSIV,90KM,Daytona Gray Pearl,"$67,844"
253,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-audi-q5-8629424/,2022 Audi Q5,PROGRESSIV,90KM,Florett Silver Metallic,"$66,644"
254,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-audi-q5-8629421/,2022 Audi Q5,PROGRESSIV,90KM,Glacier White Metallic,"$67,844"
255,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-audi-q5-8629418/,2022 Audi Q5,PROGRESSIV,90KM,Ultra Blue Metallic,"$67,844"
256,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-audi-q5-8629415/,2022 Audi Q5,PROGRESSIV,90KM,Ibis White,"$65,754"
257,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-audi-q5-8629412/,2022 Audi Q5,PROGRESSIV,90KM,Mythos Black Metallic,"$66,644"
258,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-audi-q5-8629406/,2022 Audi Q5,PROGRESSIV,90KM,Glacier White Metallic,"$67,094"
259,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-audi-q5-8629403/,2022 Audi Q5,PROGRESSIV,90KM,Quantum Gray,"$66,954"
260,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-audi-q5-8629400/,2022 Audi Q5,PROGRESSIV,90KM,Glacier White Metallic,"$67,844"
261,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-audi-q5-8629397/,2022 Audi Q5,PROGRESSIV,90KM,Mythos Black Metallic,"$67,844"
262,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-audi-q5-8629394/,2022 Audi Q5,PROGRESSIV,90KM,Glacier White Metallic,"$66,644"
263,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-audi-q5-8629391/,2022 Audi Q5,PROGRESSIV,90KM,Florett Silver Metallic,"$66,044"
264,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-audi-q5-8629388/,2022 Audi Q5,PROGRESSIV,90KM,Florett Silver Metallic,"$66,044"
265,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-audi-q5-8629385/,2022 Audi Q5,PROGRESSIV,90KM,Glacier White Metallic,"$66,644"
266,https://www.carpages.ca/new-cars/manitoba/winnipeg/2022-audi-q5-8629382/,2022 Audi Q5,PROGRESSIV,90KM,Glacier White Metallic,"$67,844"
267,https://www.carpages.ca/used-cars/ontario/guelph/2021-ford-escape-8629205/,2021 Ford Escape,"SE Hybrid AWD, Navigation, Heated Steering + Seats, Blind Spot Monitor, & More!","63,000KM",Silver,"$39,988"
268,https://www.carpages.ca/used-cars/ontario/thornhill/2020-lincoln-aviator-8629025/,2020 Lincoln Aviator,Grand Touring AWD Active Assists Revel Sound Panoramic Roof,"35,930KM",Beige,"$79,998"
269,https://www.carpages.ca/used-cars/british-columbia/surrey/2016-toyota-prius-8628545/,2016 Toyota Prius,"c HYBRID, LOCAL, WELL SERVICED, FINANCING, WARRANTY, BCAA MEMBERSHIP","181,000KM",White,"$19,995"
270,https://www.carpages.ca/used-cars/ontario/oakville/2018-toyota-rav4-8628527/,2018 Toyota RAV4,Hybrid SE - NAVI - SUNROOF - LEATHER - REVERSE CAM,"70,000KM",Gray,"$36,988"
271,https://www.carpages.ca/new-cars/manitoba/brandon/2022-ford-f-150-8628005/,2022 Ford F-150,Lariat,17KM,Red,"$80,395"
272,https://www.carpages.ca/new-cars/manitoba/brandon/2022-ford-f-150-8627999/,2022 Ford F-150,Lariat,882KM,Black,"$82,465"
273,https://www.carpages.ca/new-cars/ontario/mississauga/2022-ford-f-150-8627972/,2022 Ford F-150,Lariat,20KM,Space White Metallic,"$80,445"
274,https://www.carpages.ca/used-cars/ontario/mississauga/2018-ford-f-150-8627756/,2018 Ford F-150,Lariat,"105,346KM",Lightning Blue,"$43,998"
275,https://www.carpages.ca/used-cars/british-columbia/abbotsford/2021-hyundai-santa-fe-8627456/,2021 Hyundai Santa Fe,Hybrid - $334 B/W - Low Mileage,"8,608KM",Wc9,"$54,998"
276,https://www.carpages.ca/used-cars/ontario/brantford/2019-nissan-leaf-8627111/,2019 Nissan Leaf,SV |ELECTRIC | NAVIGATION |ONLY 13 KM! |HATCHBACK,"13,567KM",Scarlet Ember,"$38,888"
277,https://www.carpages.ca/used-cars/ontario/brampton/2020-tesla-model-3-8626619/,2020 Tesla Model 3,"Standard Range Plus, AutoPilot, 402Km Range (est.)","38,273KM",Deep Blue Metallic,"$66,995"
278,https://www.carpages.ca/used-cars/ontario/north-york/2018-tesla-model-x-8626502/,2018 Tesla Model X,100D|ENHANCEDAUTOPILOT|NAV|CARBON|AIRSUSP|CARAOKE|,"83,455KM",Grey,"$114,995"
279,https://www.carpages.ca/used-cars/ontario/stittsville/2020-lexus-rx-450h-8626004/,2020 Lexus RX 450h,Hybrid!,"28,087KM",Grey,"$63,999"
280,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2022-jeep-grand-wagoneer-8624402/,2022 Jeep Grand Wagoneer,Series III,12KM,Baltic Grey Metallic,"$92,080"
281,https://www.carpages.ca/new-cars/saskatchewan/saskatoon/2022-jeep-grand-wagoneer-8624390/,2022 Jeep Grand Wagoneer,Series III,54KM,Diamond Black Crystal Pearl,"$92,080"
282,https://www.carpages.ca/used-cars/manitoba/winnipeg/2022-jeep-wrangler-8624378/,2022 Jeep Wrangler,4xe Unlimited Rubicon | No Accidents | 1 Owner |,"3,483KM",Black,"$72,999"
